https://www.facebook.com/100003370994761/posts/1928236563965358/,36,Not Counterspeech,original post,no
Its take long papa.,12.666666666666666,Humor,original post,yes
Shared,13,Positive tone,original post,yes
MAGA!,63.333333333333336,Negative tone,original post,yes
Eva Graham at least Pelosi has shown her Tax returns.,7.888888888888889,Counterspeech,Trump is right. Impeach Pelosi for sedition.,yes
Great British culture. I'm a Brit. The EU hate us. End of. So I'd rather we gave the USA 5 billion as a gift for the wall rather than give 39 billion a year to the EU ...,10.666666666666666,Not Counterspeech,Great British culture. I'm a Brit. The EU hate us. End of. So I'd rather we gave the USA 5 billion as a gift for the wall rather than give 39 billion a year to the EU ...,no
When I wanted to escape prison it was a wall that stopped me,12.5,Not Counterspeech,original post,no
So sorry for your loss. Let's pray that no more parents must suffer this horror.,14.444444444444445,Not Counterspeech,original post,no
https://youtu.be/YLVj1TCTQ3k,5.5,Affiliation,original post,yes
Im so sorry for your loss,20.666666666666668,Affiliation,original post,yes
Curtis Rice is the perfect example of why cousins shouldn't be allowed to breed with each other.,12.88888888888889,Counterspeech,Better than Lincoln? Washington? Kennedy? Truman?... seriously?!?,yes
We need a Class Action Lawsuit to stop this invasion and forcing us to pay for it.,23.444444444444443,Humor,An illegal immigrant killed my 24 year old brother about a mile from his home. My brother was test driving a motorcycle and the illegal immigrant pulled out in front of him(the man was driving unlicensed and illegally) then left my brother to die on the side of the road. So I support the wall 100%!!,yes
" I am so sorry for this man & his family! Praying for their healing  I WILL continue to pray for God to guide, direct , protect our President Mr Trump! ",9.222222222222221,Negative tone,original post,yes
whats a moeron?,9.444444444444445,Counterspeech,Cynthia D Melrose DUH! Which way did he go?,yes
Marxist Communist left sit on the left to destroy all socialist progress to overthrow capitalism. They never have a socialist agenda ever!!!! Karl Marx was Jewiish and a cousin to the Rothchilds bankers.,12.777777777777779,Positive tone,Thank you Mr President for working so hard for us American citizens!,yes
Stephen Michael you make complete sense dood.,11.88888888888889,Not Counterspeech,Sean Thompson how many kids are killed with guns every year? Where is that national emergency?,no
Thank you President Trump  for doing your best to protect Americans.,25.333333333333332,Not Counterspeech,original post,no
"Holy racists, batman.",10.5,Counterspeech,original post,yes
"Timothy McVeigh is not an illegal, look at the carnage he did...",10.833333333333334,Humor,original post,yes
Dummycrats only think the rich deserve walls sad sheep,14.666666666666666,Not Counterspeech,Dummycrats only think the rich deserve walls sad sheep,no
https://www.facebook.com/OccupyDemocrats/videos/2243135779042600/,15.833333333333334,Not Counterspeech,original post,no
Right,12.666666666666666,Positive tone,original post,yes
"So very, very sad. Its like the death wasn""t worse enough you then ADD to it by knowing that petson wasn't even suppossed to be here!! Buiild and fimish the wall! Enough drugs, illegals. Crime and disease already!",12.333333333333334,Not Counterspeech,original post,no
John N Karen Morris  Can we ring about Melania? Im worried about her status.,10.333333333333334,Not Counterspeech,"Julie Carr We proved it when we voted and got driver's licenses in the great state of Texas! Don't need to prove anything to you, tho.",no
So sorry for your loss. I agree the wall must be built now,14.555555555555555,Not Counterspeech,original post,no
NO ONE but Pelosi can deny this!!!!!,12,Counterspeech,original post,yes
"As much as I can sympathize at the loss of a daughter (mine passed away in 2013) I fail to see how one death out of over TEN THOUSAND deaths last year by drunk drivers, be they legally or illegally here is grounds to declare a national emergency, grounds to build a wall.It would be far better to declare a national emergency against all drunk driving.",294.1666666666667,Not Counterspeech,original post,no
President Trump Is Building The Wall For The American Peoples Safety. Making America Great Again,14.88888888888889,Not Counterspeech,original post,no
So sorry to hear of your loss it should of never happened your in my prayers may those so opposed to the wall open their eyes to what is really happening as a result of. Open wide borders our President is trying to protect us from things like this happening God bless you and your Family,10,Not Counterspeech,original post,no
Meanwhile: https://www-nytimes-com.cdn.ampproject.org/v/s/www.nytimes.com/2018/04/02/us/ethan-couch-affluenza-jail.amp.html?amp_js_v=a2&amp_gsa=1&usqp=mq331AQCCAE%3D#referrer=https%3A%2F%2Fwww.google.com&amp_tf=From%20%251%24s&ampshare=https%3A%2F%2Fwww.nytimes.com%2F2018%2F04%2F02%2Fus%2Fethan-couch-affluenza-jail.html,22.444444444444443,Counterspeech,original post,yes
"If Anyone monitors this feed ....we have a family in LaGrange, GA that started an orphanage in Haiti...they are stuck there because they cannot get a Visa for the baby they adopted. The American Embassy is shut down. They are desperate! Does anyone have any connections to help bring them home?? I dont know how to share their story/post outside of my page...",13.11111111111111,Not Counterspeech,original post,no
Keep the wall building,10.166666666666666,Not Counterspeech,original post,no
"Henk Adelbert Lapomarda Griffin fake crisis is your opinion you got from media opinion. Truth is the voters, the president & Federal border agents disagree. What one would you choose, media bias or the source of people who are on the boarder, the president who has access to info no one else does, the voters who put someone in office to do a job that has gone unchecked for years?",15,Not Counterspeech,Thank you Mr President for working so hard for us American citizens!,no
"That I can agree on. I guess I misinterpreted your first post and I apologize for the misunderstanding.   Though we might not agree on everything, I respect your views and knowing you're a future politician, I'll give you this advice to help you on your path.  The ironic tone of your comment made it sound like you were making a statement on the president's priorities instead of him pushing propaganda. Some might have understood your position, but I think your comment is open to a lot of misinterpretations.  Nothing's wrong with irony or humor of course, though clearly stating your position is a must in this day and age (especially considering everyone takes everything as an attack nowadays). Hope this can be of some help for your future career. :3",16.444444444444443,Not Counterspeech,"Well I wont be a politician later but yeah it was obviously a statement on the president priorities. Gun control might be a bigger problem in the US considering the thousands of deads it could save every year. But I guess now it's all about our opinions, values and interpretations of the stats about each of these issues",no
